NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
tweet	0.0059880239520958			update	0.001710863986313	choice	0.0179640718562874
country	0.0059880239520958			become	0.0008554319931565	google	0.0179640718562874
organization	0.0059880239520958					regulation	0.0119760479041916
restriction	0.0059880239520958					protection	0.0119760479041916
resident	0.0059880239520958					established	0.0119760479041916
section	0.0059880239520958					general	0.0119760479041916
type	0.0059880239520958					automated	0.0119760479041916
identity	0.0059880239520958					base	0.0119760479041916
transmission	0.0059880239520958					relevant	0.0119760479041916
provision	0.0059880239520958					art	0.0119760479041916
portabilityof	0.0059880239520958					disclosure	0.0119760479041916
link	0.0059880239520958					regard	0.0119760479041916
application	0.0059880239520958					18	0.0119760479041916
obligation	0.0059880239520958					person	0.0119760479041916
privacy	0.0059880239520958					lawfully	0.0119760479041916
datum concern	0.0059880239520958					check	0.0119760479041916
agreement	0.0051325919589392					enable	0.0119760479041916
addition	0.0051325919589392					update	0.0119760479041916
research	0.0051325919589392					european	0.0119760479041916
subject	0.0051325919589392					legislator	0.0119760479041916
data transferability	0.0042771599657827					grant	0.0119760479041916
datum portability	0.0042771599657827					store	0.0119760479041916
help service	0.0042771599657827					entity	0.0119760479041916
business relationship	0.0042771599657827					deletion	0.0119760479041916
marketing purpose	0.0042771599657827					exercise	0.0119760479041916
calendar year	0.0042771599657827					demand	0.0119760479041916
information disclosure	0.0042771599657827					realization	0.0119760479041916
controller service	0.0042771599657827					furthermore	0.0119760479041916
company service	0.0042771599657827					respective	0.0119760479041916
support team	0.0042771599657827					privacy	0.0119760479041916
system provider	0.0042771599657827					carry	0.0119760479041916
data access	0.0042771599657827					affect	0.0119760479041916
base	0.0042771599657827					freedom	0.0119760479041916
business	0.0042771599657827					necessary	0.0119760479041916
purpose	0.0042771599657827					uber	0.0119760479041916
letter b	0.0034217279726261					help	0.0119760479041916
business purpose	0.0034217279726261					know	0.0119760479041916
process	0.0025662959794696					share	0.0119760479041916
datum collect	0.0025662959794696					step	0.0119760479041916
automate	0.0025662959794696					means	0.0119760479041916
support	0.0025662959794696					duolingo	0.0119760479041916
e	0.001710863986313					agreement	0.0059880239520958
accord	0.001710863986313					letter	0.0059880239520958
grant	0.001710863986313					tool	0.0059880239520958
information base	0.001710863986313					paragraph	0.0059880239520958
letter	0.001710863986313					hinderance	0.0059880239520958
b	0.001710863986313					applicable	0.0059880239520958
transferability	0.001710863986313					additionally	0.0059880239520958
help	0.001710863986313					owner	0.0059880239520958
year	0.001710863986313					learn	0.0059880239520958
calendar	0.001710863986313					aspect	0.0059880239520958
relationship	0.001710863986313					restrict	0.0059880239520958
marketing	0.001710863986313					oblige	0.0059880239520958
company	0.001710863986313					notification	0.0059880239520958
team	0.001710863986313					19	0.0059880239520958
side	0.0008554319931565					involve	0.0059880239520958
agreement base	0.0008554319931565					disproportionate	0.0059880239520958
contract accord	0.0008554319931565					effort	0.0059880239520958
addition accord	0.0008554319931565					unless	0.0059880239520958
datum hold	0.0008554319931565					transferability	0.0059880239520958
datum store	0.0008554319931565					requirement	0.0059880239520958
contact	0.0008554319931565					obstruction	0.0059880239520958
log	0.0008554319931565					lingodeer	0.0059880239520958
research relate	0.0008554319931565					site	0.0059880239520958
process datum	0.0008554319931565					change	0.0059880239520958
						asus	0.0059880239520958
						current	0.0059880239520958
						mobisystems	0.0059880239520958
						manage	0.0059880239520958
						carly	0.0059880239520958
						gmbh	0.0059880239520958
						employee	0.0059880239520958
						solutions	0.0059880239520958
						assert	0.0059880239520958
						kg	0.0059880239520958
						upload	0.0059880239520958
						complete	0.0059880239520958
						small	0.0059880239520958
						common	0.0059880239520958
						mechanically	0.0059880239520958
						available	0.0059880239520958
						portal	0.0059880239520958
						processor	0.0059880239520958
						frequently	0.0059880239520958
						word	0.0059880239520958
						llc	0.0059880239520958
						webmartgroup	0.0059880239520958
						policy	0.0059880239520958
						end	0.0059880239520958
						ported	0.0059880239520958
						iii	0.0059880239520958
						customer	0.0059880239520958
						mail	0.0059880239520958
						submit	0.0059880239520958
						writing	0.0059880239520958
						center	0.0059880239520958
						retrieve	0.0059880239520958
						connection	0.0059880239520958
						nekki	0.0059880239520958
						limited	0.0059880239520958
						basis	0.0059880239520958
						message	0.0059880239520958
						tweet	0.0059880239520958
						include	0.0059880239520958
						instruction	0.0059880239520958
						twitter	0.0059880239520958
						periscope	0.0059880239520958
						tekhnolodzhi	0.0059880239520958
						yumobi	0.0059880239520958
						ooo	0.0059880239520958
						empower	0.0059880239520958
						country	0.0059880239520958
						erase	0.0059880239520958
						organization	0.0059880239520958
						desire	0.0059880239520958
						restriction	0.0059880239520958
						2018	0.0059880239520958
						25	0.0059880239520958
						apply	0.0059880239520958
						note	0.0059880239520958
						doubleugames	0.0059880239520958
						log	0.0059880239520958
						research	0.0059880239520958
						relate	0.0059880239520958
						electronically	0.0059880239520958
						california	0.0059880239520958
						civil	0.0059880239520958
						resident	0.0059880239520958
						1798	0.0059880239520958
						establish	0.0059880239520958
						state	0.0059880239520958
						business	0.0059880239520958
						relationship	0.0059880239520958
						section	0.0059880239520958
						precede	0.0059880239520958
						code	0.0059880239520958
						identity	0.0059880239520958
						purpose	0.0059880239520958
						direct	0.0059880239520958
						disclose	0.0059880239520958
						popular	0.0059880239520958
						modify	0.0059880239520958
						portable	0.0059880239520958
						transmission	0.0059880239520958
						port	0.0059880239520958
						provision	0.0059880239520958
						company	0.0059880239520958
						automatic	0.0059880239520958
						portabilityof	0.0059880239520958
						application	0.0059880239520958
						support	0.0059880239520958
						link	0.0059880239520958
						url	0.0059880239520958
						team	0.0059880239520958
						similar	0.0059880239520958
						obligation	0.0059880239520958
						perform	0.0059880239520958
						interoperable	0.0059880239520958
						prefer	0.0059880239520958
						supply	0.0059880239520958
						write	0.0059880239520958
						apple	0.0059880239520958
						inaccurate	0.0059880239520958
						legitimate	0.0059880239520958
						retain	0.0059880239520958
						jeopardize	0.0059880239520958
						local	0.0059880239520958
						decline	0.0059880239520958
						impractical	0.0059880239520958
