NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
data portability	0.0042194092827004	united	0.0012055455093429	affect	0.0039180229053646	forget	0.0126582278481012
exception	0.0042194092827004	games	0.0012055455093429	instruct	0.0036166365280289	undue	0.0126582278481012
para	0.0042194092827004	member	0.0012055455093429	set	0.0036166365280289	available	0.0126582278481012
membership	0.0042194092827004	state	0.0012055455093429	reach	0.0036166365280289	base	0.0126582278481012
requirement	0.0042194092827004	personal d	0.0009041591320072	mail	0.0036166365280289	receive	0.0126582278481012
association	0.0042194092827004	yumobi tekhnolodzhi	0.0009041591320072	offer	0.0036166365280289	record	0.0126582278481012
person	0.0042194092827004	mopub	0.0009041591320072	automate	0.0036166365280289	child	0.0126582278481012
cookie	0.0042194092827004	picsart	0.0009041591320072	obligate	0.0036166365280289	view	0.0126582278481012
method	0.0042194092827004	regulation	0.0006027727546714	exist	0.0036166365280289	instruction	0.0126582278481012
transformation	0.0042194092827004	general	0.0006027727546714	list	0.0036166365280289	portability	0.010548523206751
step	0.0042194092827004	portal	0.0006027727546714	destroy	0.0033152501506931	unlawfully	0.010548523206751
extent	0.0042194092827004	request	0.0006027727546714	correct update	0.0030138637733574	immediately	0.010548523206751
substance	0.0042194092827004	act	0.0006027727546714	review edit	0.0030138637733574	previously	0.010548523206751
end	0.0042194092827004	canada	0.0006027727546714	access rectify	0.0030138637733574	device	0.010548523206751
provision	0.0042194092827004	costa	0.0006027727546714	correct delete	0.0030138637733574	content	0.010548523206751
permission	0.0042194092827004	rica	0.0006027727546714	review delete	0.0030138637733574	control	0.010548523206751
discretion	0.0042194092827004	states	0.0006027727546714	vary	0.0030138637733574	url	0.010548523206751
policy	0.0042194092827004	support	0.0006027727546714	place	0.0027124773960217	specify	0.010548523206751
defense	0.0042194092827004	d	0.0006027727546714	gather	0.0024110910186859	shall	0.010548523206751
portion	0.0042194092827004	keeper	0.0006027727546714	take	0.0024110910186859	addition	0.010548523206751
contract	0.0042194092827004	security	0.0006027727546714	see	0.0024110910186859	additional	0.010548523206751
range	0.0042194092827004	homer	0.0006027727546714	decline	0.0021097046413502	able	0.010548523206751
owner	0.0039180229053646	learning	0.0006027727546714	opt	0.0021097046413502	ve	0.010548523206751
answer	0.0039180229053646	nova	0.0006027727546714	navigate	0.0021097046413502	mail	0.010548523206751
proof	0.0039180229053646	geims	0.0006027727546714	load	0.0021097046413502	online	0.010548523206751
functionality	0.0039180229053646	ooo	0.0006027727546714	appear	0.0021097046413502	date	0.010548523206751
performance	0.0039180229053646	administrator	0.0006027727546714	uninstall	0.0021097046413502	10	0.010548523206751
removal	0.0036166365280289	tekhnolodzhi	0.0006027727546714	export	0.0021097046413502	member	0.010548523206751
mean	0.0036166365280289	yumobi	0.0006027727546714	conduct	0.0021097046413502	relate	0.010548523206751
machine	0.0036166365280289	camel	0.0006027727546714	confirm	0.0021097046413502	add	0.010548523206751
withdrawal	0.0036166365280289	longyuan	0.0006027727546714	achieve	0.0021097046413502	visit	0.010548523206751
number	0.0033152501506931	network	0.0006027727546714	determine	0.0021097046413502	entitle	0.0084388185654008
deactivation	0.0033152501506931	sp	0.0006027727546714	strive	0.0021097046413502	relevant	0.0084388185654008
log	0.0033152501506931	huuuges	0.0006027727546714	cancel	0.0021097046413502	retention	0.0084388185654008
review	0.0030138637733574	kingdom	0.0006027727546714	renew	0.0021097046413502	continue	0.0084388185654008
account setting section	0.0030138637733574	society	0.0006027727546714	consent	0.0021097046413502	completely	0.0084388185654008
data subject	0.0030138637733574	platform	0.0006027727546714	recover	0.0021097046413502	way	0.0084388185654008
change update	0.0030138637733574	service	0.0006027727546714	indicate	0.0021097046413502	option	0.0084388185654008
business interest	0.0030138637733574	keep id	0.0003013863773357	consult	0.0021097046413502	id	0.0084388185654008
profile section	0.0030138637733574	keep	0.0003013863773357	know	0.0021097046413502	photo	0.0084388185654008
rectification deletion	0.0030138637733574	contact us	0.0003013863773357	customize	0.0021097046413502	possible	0.0084388185654008
profiling	0.0030138637733574	advertising demand	0.0003013863773357	disclose	0.0021097046413502	menu	0.0084388185654008
profile setting	0.0030138637733574			fix	0.0021097046413502	settings	0.0084388185654008
processing activity	0.0030138637733574			disclaim	0.0021097046413502	mobile	0.0084388185654008
mail	0.0030138637733574			arise	0.0021097046413502	facebook	0.0084388185654008
business purpose	0.0030138637733574			help	0.0021097046413502	business	0.0084388185654008
deactivation page	0.0030138637733574			attempt	0.0021097046413502	pursuant	0.0084388185654008
privacy setting	0.0030138637733574			accommodate	0.0021097046413502	ability	0.0084388185654008
establishment exercise	0.0030138637733574			prevent	0.0021097046413502	entitled	0.0084388185654008
support team	0.0030138637733574			limit	0.0021097046413502	desire	0.0084388185654008
publisher	0.0030138637733574			record	0.0021097046413502	close	0.0084388185654008
party	0.0027124773960217			produce	0.0021097046413502	parent	0.0084388185654008
demand	0.0027124773960217			demonstrate	0.0021097046413502	order	0.0084388185654008
effort	0.0027124773960217			carry	0.0021097046413502	relation	0.0084388185654008
setting page	0.0027124773960217			transmit	0.0021097046413502	allow	0.0084388185654008
restrict	0.0027124773960217			suspend	0.0021097046413502	tool	0.0084388185654008
amendment	0.0027124773960217			disable	0.0021097046413502	file	0.0063291139240506
part	0.0027124773960217			investigate	0.0021097046413502	enable	0.0063291139240506
issue	0.0027124773960217			play	0.0021097046413502	good	0.0063291139240506
period	0.0027124773960217			transfer	0.0021097046413502	17	0.0063291139240506
retention	0.0024110910186859			anonymise	0.0021097046413502	entry	0.0063291139240506
protection	0.0024110910186859			occur	0.0021097046413502	enter	0.0063291139240506
expiration	0.0021097046413502			rate	0.0021097046413502	respect	0.0063291139240506
termination	0.0021097046413502			accord	0.0018083182640144	jaumo	0.0063291139240506
duration	0.0021097046413502			grant	0.0018083182640144	entire	0.0063291139240506
evidence	0.0021097046413502			disconnect	0.0018083182640144	anonymous	0.0063291139240506
freedom	0.0021097046413502			possess	0.0018083182640144	avatar	0.0063291139240506
expression	0.0021097046413502			lose	0.0018083182640144	replace	0.0063291139240506
department	0.0021097046413502			try	0.0018083182640144	feature	0.0063291139240506
indication	0.0021097046413502			outline	0.0018083182640144	product	0.0063291139240506
existence	0.0021097046413502			substantiate	0.0018083182640144	sign	0.0063291139240506
employee	0.0021097046413502			guarantee	0.0018083182640144	revise	0.0063291139240506
legislator	0.0021097046413502			proceed	0.0018083182640144	dispute	0.0063291139240506
power	0.0021097046413502			present	0.0018083182640144	seek	0.0063291139240506
technology	0.0021097046413502			locate	0.0018083182640144	inform	0.0063291139240506
edit	0.0021097046413502			authorise	0.0018083182640144	publisher	0.0063291139240506
authority	0.0021097046413502			reference	0.0018083182640144	advertising	0.0063291139240506
line	0.0021097046413502			exclude	0.0015069318866787	partner	0.0063291139240506
body	0.0021097046413502			delete restrict	0.0015069318866787	register	0.0063291139240506
future	0.0021097046413502			edit hide	0.0015069318866787	european	0.0063291139240506
item	0.0021097046413502			place delete	0.0015069318866787	stop	0.0063291139240506
progress	0.0021097046413502			include disassociate	0.0015069318866787	permanently	0.0063291139240506
agreement	0.0021097046413502			select remove	0.0015069318866787	format	0.0063291139240506
investigation	0.0021097046413502			view update	0.0015069318866787	number	0.0063291139240506
result	0.0021097046413502			add update	0.0015069318866787	company	0.0063291139240506
block	0.0021097046413502			gather edit add	0.0015069318866787	notify	0.0063291139240506
summary	0.0021097046413502			rectify erase	0.0015069318866787	age	0.0063291139240506
mistake	0.0021097046413502			requests	0.0015069318866787	basis	0.0063291139240506
transfer	0.0021097046413502			reque	0.0015069318866787	outdated	0.0063291139240506
jurisdiction	0.0021097046413502			access read preserve	0.0015069318866787	select	0.0063291139240506
form	0.0021097046413502			say	0.0015069318866787	confirmation	0.0063291139240506
individual	0.0021097046413502			update amend	0.0015069318866787	modification	0.0063291139240506
login	0.0021097046413502			correct amend	0.0015069318866787	compliance	0.0063291139240506
viii	0.0021097046413502			complete correct	0.0015069318866787	regard	0.0063291139240506
paragraph	0.0021097046413502			correspond	0.0015069318866787	login	0.0063291139240506
thing	0.0021097046413502			modify update	0.0015069318866787	services	0.0063291139240506
identity	0.0021097046413502			accessor request	0.0015069318866787	explain	0.0063291139240506
area	0.0021097046413502			corrector update	0.0015069318866787	server	0.0063291139240506
outlet	0.0021097046413502			access restrict	0.0015069318866787	imo	0.0063291139240506
limitation	0.0021097046413502			correct erase restrict	0.0015069318866787	deactivate	0.0063291139240506
collection	0.0021097046413502			update edit	0.0015069318866787	error	0.0063291139240506
guardian	0.0021097046413502			process concern	0.0012055455093429	maintain	0.0063291139240506
violation	0.0021097046413502			continue process	0.0012055455093429	click	0.0063291139240506
origin	0.0021097046413502			vary base	0.0012055455093429	question	0.0063291139240506
treatment	0.0021097046413502			complete include	0.0012055455093429	clause	0.0063291139240506
nature	0.0021097046413502			delete object	0.0012055455093429	approach	0.0063291139240506
database	0.0021097046413502			designate	0.0012055455093429	uber	0.0063291139240506
rider	0.0021097046413502			e	0.0009041591320072	interaction	0.0063291139240506
driver	0.0021097046413502			regard	0.0009041591320072	deactivation	0.0063291139240506
liability	0.0021097046413502			reserve	0.0009041591320072	site	0.0063291139240506
destruction	0.0021097046413502			s	0.0006027727546714	example	0.0063291139240506
message	0.0021097046413502			de	0.0006027727546714	claim	0.0063291139240506
possession	0.0021097046413502			stop use	0.0006027727546714	preference	0.0063291139240506
transparency	0.0021097046413502			rectify see	0.0006027727546714	duolingo	0.0063291139240506
procedure	0.0021097046413502			apply see	0.0006027727546714	specific	0.0063291139240506
statement	0.0021097046413502			please note	0.0006027727546714	link	0.0063291139240506
studio	0.0021097046413502			hide	0.0006027727546714	dpo	0.0063291139240506
ticket	0.0021097046413502			disassociate	0.0006027727546714	tgtg	0.0063291139240506
software	0.0021097046413502			read	0.0006027727546714	regulation	0.0042194092827004
-urlto	0.0021097046413502			accessor	0.0006027727546714	general	0.0042194092827004
operation	0.0021097046413502			corrector	0.0006027727546714	art	0.0042194092827004
blocking	0.0021097046413502			-url- sign	0.0003013863773357	removal	0.0042194092827004
year	0.0021097046413502			supplement cancelled update	0.0003013863773357	gather	0.0042194092827004
source	0.0021097046413502			heading	0.0003013863773357	enforce	0.0042194092827004
term	0.0021097046413502			correct update amend	0.0003013863773357	owner	0.0042194092827004
day	0.0021097046413502			collect regard	0.0003013863773357	exception	0.0042194092827004
offer	0.0021097046413502			setting	0.0003013863773357	para	0.0042194092827004
lawfulness	0.0021097046413502			put	0.0003013863773357	insofar	0.0042194092827004
communication	0.0021097046413502			supplement cancelled	0.0003013863773357	old	0.0042194092827004
death	0.0021097046413502			access correcting	0.0003013863773357	notwithstanding	0.0042194092827004
manufacturer	0.0021097046413502			correct update delete	0.0003013863773357	easy	0.0042194092827004
concern	0.0021097046413502			long desire	0.0003013863773357	terminate	0.0042194092827004
choice	0.0021097046413502			become	0.0003013863773357	membership	0.0042194092827004
drawer	0.0021097046413502			mean	0.0003013863773357	instance	0.0042194092827004
credit	0.0021097046413502			move	0.0003013863773357	rely	0.0042194092827004
security	0.0021097046413502			preserve	0.0003013863773357	livu	0.0042194092827004
display	0.0018083182640144					responsible	0.0042194092827004
datum subject	0.0018083182640144					party	0.0042194092827004
customer support	0.0018083182640144					forum	0.0042194092827004
/settings	0.0018083182640144					emailwith	0.0042194092827004
/support	0.0018083182640144					restore	0.0042194092827004
heading	0.0018083182640144					easily	0.0042194092827004
writing	0.0018083182640144					instruct	0.0042194092827004
updating	0.0018083182640144					requirement	0.0042194092827004
tab	0.0018083182640144					officer	0.0042194092827004
assistance	0.0018083182640144					set	0.0042194092827004
ooo	0.0018083182640144					write	0.0042194092827004
s	0.0018083182640144					unable	0.0042194092827004
subject	0.0018083182640144					association	0.0042194092827004
preference	0.0018083182640144					person	0.0042194092827004
retention period	0.0015069318866787					storage	0.0042194092827004
deletion obligation	0.0015069318866787					statutory	0.0042194092827004
user behaviour	0.0015069318866787					destroy	0.0042194092827004
app setting	0.0015069318866787					eea	0.0042194092827004
app profile page	0.0015069318866787					post	0.0042194092827004
support account	0.0015069318866787					answer	0.0042194092827004
forum account	0.0015069318866787					ensure	0.0042194092827004
data stock	0.0015069318866787					appropriate	0.0042194092827004
storage obligation	0.0015069318866787					cookie	0.0042194092827004
controller rectification	0.0015069318866787					aware	0.0042194092827004
application setting menu	0.0015069318866787					copy	0.0042194092827004
game setting	0.0015069318866787					method	0.0042194092827004
section request	0.0015069318866787					download	0.0042194092827004
registration information	0.0015069318866787					reach	0.0042194092827004
correction addition	0.0015069318866787					cancelled	0.0042194092827004
support form	0.0015069318866787					block	0.0042194092827004
restrict limit	0.0015069318866787					oppose	0.0042194092827004
app section	0.0015069318866787					proof	0.0042194092827004
datum datum portability	0.0015069318866787					situation	0.0042194092827004
datum objection	0.0015069318866787					sns	0.0042194092827004
file erasure	0.0015069318866787					war	0.0042194092827004
data rectification	0.0015069318866787					place	0.0042194092827004
member information page	0.0015069318866787					step	0.0042194092827004
correction update amendment	0.0015069318866787					portal	0.0042194092827004
account information update	0.0015069318866787					effect	0.0042194092827004
health care professional	0.0015069318866787					form	0.0042194092827004
health datum	0.0015069318866787					offer	0.0042194092827004
family caregiver	0.0015069318866787					limit	0.0042194092827004
rectify port	0.0015069318866787					wrong	0.0042194092827004
status update	0.0015069318866787					compelling	0.0042194092827004
imo chat history	0.0015069318866787					contain	0.0042194092827004
rectification erasure	0.0015069318866787					connect	0.0042194092827004
service support	0.0015069318866787					soon	0.0042194092827004
nickname profile photo signature job	0.0015069318866787					end	0.0042194092827004
address information interest question	0.0015069318866787					transfer	0.0042194092827004
interest page	0.0015069318866787					amendment	0.0042194092827004
correcting	0.0015069318866787					functionality	0.0042194092827004
review update	0.0015069318866787					provision	0.0042194092827004
data protection regulation	0.0015069318866787					permission	0.0042194092827004
deletion request	0.0015069318866787					discretion	0.0042194092827004
access correction	0.0015069318866787					share	0.0042194092827004
account profile	0.0015069318866787					family	0.0042194092827004
delivery recipient	0.0015069318866787					let	0.0042194092827004
delivery partner	0.0015069318866787					activity	0.0042194092827004
court order	0.0015069318866787					later	0.0042194092827004
help service	0.0015069318866787					effort	0.0042194092827004
faith effort	0.0015069318866787					learn	0.0042194092827004
correction deletion	0.0015069318866787					11	0.0042194092827004
account feature	0.0015069318866787					obligate	0.0042194092827004
data section	0.0015069318866787					area	0.0042194092827004
deletion function	0.0015069318866787					chat	0.0042194092827004
amend	0.0015069318866787					history	0.0042194092827004
support channel	0.0015069318866787					13	0.0042194092827004
registration profile	0.0015069318866787					emailand	0.0042194092827004
game app	0.0015069318866787					amino	0.0042194092827004
user request	0.0015069318866787					ooo	0.0042194092827004
retention obligation	0.0015069318866787					limited	0.0042194092827004
rectification erasure portability	0.0015069318866787					furthermore	0.0042194092827004
username password email address	0.0015069318866787					concerned	0.0042194092827004
website account	0.0015069318866787					help	0.0042194092827004
game forum	0.0015069318866787					doubleugames	0.0042194092827004
rectification update	0.0015069318866787					create	0.0042194092827004
privacy matter	0.0015069318866787					twitter	0.0042194092827004
data protection	0.0015069318866787					active	0.0042194092827004
data protection issue	0.0015069318866787					additionally	0.0042194092827004
account tool	0.0015069318866787					similar	0.0042194092827004
publisher partner	0.0015069318866787					defense	0.0042194092827004
account deletion	0.0015069318866787					establishment	0.0042194092827004
account holder	0.0015069318866787					legally	0.0042194092827004
family plan	0.0015069318866787					games	0.0042194092827004
user license	0.0015069318866787					portion	0.0042194092827004
storage deletion	0.0015069318866787					dingtone	0.0042194092827004
datum processing activity	0.0015069318866787					flaregames	0.0042194092827004
decision	0.0015069318866787					exist	0.0042194092827004
place	0.0015069318866787					google	0.0042194092827004
impact	0.0015069318866787					team	0.0042194092827004
web site	0.0015069318866787					huuuge	0.0042194092827004
on	0.0015069318866787					identify	0.0042194092827004
information information	0.0015069318866787					state	0.0042194092827004
party application	0.0015069318866787					cease	0.0042194092827004
data retention	0.0015069318866787					broad	0.0042194092827004
location information	0.0015069318866787					range	0.0042194092827004
data protection right	0.0015069318866787					playdemic	0.0042194092827004
privacy preference	0.0015069318866787					choose	0.0042194092827004
tax audit	0.0015069318866787					postal	0.0042194092827004
accounting obligation	0.0015069318866787					list	0.0042194092827004
fraud prevention	0.0015069318866787					netflix	0.0042194092827004
payment information	0.0015069318866787					accord	0.0021097046413502
e	0.0015069318866787					expiration	0.0021097046413502
charge	0.0015069318866787					period	0.0021097046413502
process	0.0015069318866787					local	0.0021097046413502
registration account	0.0012055455093429					successfully	0.0021097046413502
user id number	0.0012055455093429					18	0.0021097046413502
mail address	0.0012055455093429					irreversibly	0.0021097046413502
decision making	0.0012055455093429					finally	0.0021097046413502
chat history	0.0012055455093429					termination	0.0021097046413502
imo account	0.0012055455093429					exclude	0.0021097046413502
data retention timeline	0.0012055455093429					duration	0.0021097046413502
phone number	0.0012055455093429					statistical	0.0021097046413502
game id	0.0012055455093429					previous	0.0021097046413502
personal information	0.0012055455093429					behaviour	0.0021097046413502
